segment|product|indication|from_channel|to_channel|min_gap
LUNG_L|RET|RET|OVERALL_DOXIMITY_ALERT|THYROID_MEDSCAPE_ALERT|1
LUNG_L|RET|RET|OVERALL_DOXIMITY_ALERT|THYROID_MEDSCAPE_EMAIL|1
LUNG_L|RET|RET|OVERALL_DOXIMITY_ALERT|THYROID_VEEVA_EMAIL|1
LUNG_L|RET|RET|OVERALL_F2F_CALL|LUNG_DOXIMITY_ALERT|1
LUNG_L|RET|RET|OVERALL_F2F_CALL|LUNG_MEDSCAPE_ALERT|1
LUNG_L|RET|RET|OVERALL_F2F_CALL|LUNG_MEDSCAPE_BRANDSPOT|1
LUNG_L|RET|RET|OVERALL_F2F_CALL|LUNG_MEDSCAPE_EMAIL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_ALERT|LUNG_HQ_EMAIL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_ALERT|LUNG_VEEVA_EMAIL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_ALERT|OVERALL_F2F_CALL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_ALERT|OVERALL_MEDSCAPE_POC|14
OVERALL_C|RET|RET|LUNG_MEDSCAPE_ALERT|OVERALL_P2P|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_ALERT|THYROID_DOXIMITY_ALERT|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_ALERT|THYROID_MEDSCAPE_POC|14
OVERALL_C|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|LUNG_DOXIMITY_ALERT|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|LUNG_F2F_CALL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|LUNG_HQ_EMAIL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|LUNG_MEDSCAPE_ALERT|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|LUNG_MEDSCAPE_BRANDSPOT|14
OVERALL_C|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|LUNG_MEDSCAPE_EMAIL|7
OVERALL_C|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|LUNG_VEEVA_EMAIL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|OVERALL_DOXIMITY_ALERT|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|OVERALL_HQ_EMAIL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|OVERALL_MEDSCAPE_ALERT|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|OVERALL_MEDSCAPE_BRANDSPOT|14
OVERALL_C|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|OVERALL_MEDSCAPE_EMAIL|7
OVERALL_C|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|THYROID_F2F_CALL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|THYROID_HQ_EMAIL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|THYROID_MEDSCAPE_ALERT|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|THYROID_MEDSCAPE_EMAIL|7
OVERALL_C|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|THYROID_MEDSCAPE_POC|14
OVERALL_C|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|THYROID_VEEVA_EMAIL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_EMAIL|LUNG_MEDSCAPE_ALERT|7
OVERALL_C|RET|RET|LUNG_MEDSCAPE_EMAIL|LUNG_MEDSCAPE_BRANDSPOT|7
OVERALL_C|RET|RET|LUNG_MEDSCAPE_EMAIL|LUNG_MEDSCAPE_POC|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_EMAIL|LUNG_VEEVA_EMAIL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_EMAIL|OVERALL_DOXIMITY_ALERT|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_EMAIL|OVERALL_F2F_CALL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_EMAIL|OVERALL_MEDSCAPE_ALERT|7
OVERALL_C|RET|RET|LUNG_MEDSCAPE_EMAIL|OVERALL_MEDSCAPE_POC|7
OVERALL_C|RET|RET|LUNG_MEDSCAPE_EMAIL|OVERALL_VEEVA_EMAIL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_EMAIL|THYROID_DOXIMITY_ALERT|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_EMAIL|THYROID_F2F_CALL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_EMAIL|THYROID_MEDSCAPE_EMAIL|28
OVERALL_C|RET|RET|LUNG_MEDSCAPE_EMAIL|THYROID_MEDSCAPE_POC|7
OVERALL_C|RET|RET|LUNG_MEDSCAPE_EMAIL|THYROID_VEEVA_EMAIL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_POC|LUNG_HQ_EMAIL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_POC|LUNG_MEDSCAPE_EMAIL|7
OVERALL_C|RET|RET|LUNG_MEDSCAPE_POC|OVERALL_F2F_CALL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_POC|OVERALL_HQ_EMAIL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_POC|OVERALL_MEDSCAPE_EMAIL|7
OVERALL_C|RET|RET|LUNG_MEDSCAPE_POC|OVERALL_VEEVA_EMAIL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_POC|THYROID_DOXIMITY_ALERT|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_POC|THYROID_F2F_CALL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_POC|THYROID_HQ_EMAIL|1
OVERALL_C|RET|RET|LUNG_MEDSCAPE_POC|THYROID_MEDSCAPE_ALERT|14
OVERALL_C|RET|RET|LUNG_MEDSCAPE_POC|THYROID_VEEVA_EMAIL|1
OVERALL_C|RET|RET|LUNG_VEEVA_EMAIL|LUNG_DOXIMITY_ALERT|1
OVERALL_C|RET|RET|LUNG_VEEVA_EMAIL|LUNG_F2F_CALL|14
OVERALL_C|RET|RET|LUNG_VEEVA_EMAIL|LUNG_MEDSCAPE_BRANDSPOT|1
OVERALL_C|RET|RET|LUNG_VEEVA_EMAIL|LUNG_MEDSCAPE_EMAIL|1
OVERALL_C|RET|RET|LUNG_VEEVA_EMAIL|LUNG_MEDSCAPE_POC|1
OVERALL_C|RET|RET|LUNG_VEEVA_EMAIL|OVERALL_F2F_CALL|14
OVERALL_C|RET|RET|LUNG_VEEVA_EMAIL|OVERALL_MEDSCAPE_POC|1
OVERALL_C|RET|RET|LUNG_VEEVA_EMAIL|OVERALL_P2P|1
OVERALL_C|RET|RET|LUNG_VEEVA_EMAIL|THYROID_F2F_CALL|14
OVERALL_C|RET|RET|LUNG_VEEVA_EMAIL|THYROID_HQ_EMAIL|1
OVERALL_C|RET|RET|LUNG_VEEVA_EMAIL|THYROID_MEDSCAPE_ALERT|1
OVERALL_C|RET|RET|LUNG_VEEVA_EMAIL|THYROID_MEDSCAPE_BRANDSPOT|1
OVERALL_C|RET|RET|LUNG_VEEVA_EMAIL|THYROID_MEDSCAPE_EMAIL|1
OVERALL_C|RET|RET|LUNG_VEEVA_EMAIL|THYROID_MEDSCAPE_POC|1
OVERALL_C|RET|RET|OVERALL_DOXIMITY_ALERT|LUNG_HQ_EMAIL|1
OVERALL_C|RET|RET|OVERALL_DOXIMITY_ALERT|LUNG_MEDSCAPE_ALERT|1
OVERALL_C|RET|RET|OVERALL_DOXIMITY_ALERT|LUNG_MEDSCAPE_EMAIL|1
OVERALL_C|RET|RET|OVERALL_DOXIMITY_ALERT|LUNG_MEDSCAPE_POC|1
OVERALL_C|RET|RET|OVERALL_DOXIMITY_ALERT|LUNG_VEEVA_EMAIL|1
OVERALL_C|RET|RET|OVERALL_DOXIMITY_ALERT|OVERALL_DOXIMITY_ALERT|28
OVERALL_C|RET|RET|OVERALL_DOXIMITY_ALERT|OVERALL_MEDSCAPE_BRANDSPOT|1
OVERALL_C|RET|RET|OVERALL_DOXIMITY_ALERT|OVERALL_P2P|1
OVERALL_C|RET|RET|OVERALL_DOXIMITY_ALERT|OVERALL_VEEVA_EMAIL|1
OVERALL_C|RET|RET|OVERALL_DOXIMITY_ALERT|THYROID_DOXIMITY_ALERT|28
OVERALL_C|RET|RET|OVERALL_DOXIMITY_ALERT|THYROID_F2F_CALL|1
OVERALL_M|RET|RET|OVERALL_VEEVA_EMAIL|LUNG_DOXIMITY_ALERT|1
OVERALL_M|RET|RET|OVERALL_VEEVA_EMAIL|LUNG_HQ_EMAIL|1
OVERALL_M|RET|RET|OVERALL_VEEVA_EMAIL|OVERALL_DOXIMITY_ALERT|1
OVERALL_M|RET|RET|OVERALL_VEEVA_EMAIL|OVERALL_F2F_CALL|14
OVERALL_M|RET|RET|OVERALL_VEEVA_EMAIL|OVERALL_HQ_EMAIL|1
OVERALL_M|RET|RET|OVERALL_VEEVA_EMAIL|THYROID_DOXIMITY_ALERT|1
OVERALL_M|RET|RET|OVERALL_VEEVA_EMAIL|THYROID_F2F_CALL|14
OVERALL_M|RET|RET|OVERALL_VEEVA_EMAIL|THYROID_HQ_EMAIL|1
OVERALL_M|RET|RET|OVERALL_VEEVA_EMAIL|THYROID_MEDSCAPE_BRANDSPOT|1
OVERALL_M|RET|RET|THYROID_DOXIMITY_ALERT|LUNG_F2F_CALL|1
OVERALL_M|RET|RET|THYROID_DOXIMITY_ALERT|LUNG_MEDSCAPE_BRANDSPOT|1
OVERALL_M|RET|RET|THYROID_DOXIMITY_ALERT|LUNG_VEEVA_EMAIL|1
OVERALL_M|RET|RET|THYROID_DOXIMITY_ALERT|OVERALL_F2F_CALL|1
OVERALL_M|RET|RET|THYROID_DOXIMITY_ALERT|OVERALL_HQ_EMAIL|1
OVERALL_M|RET|RET|THYROID_DOXIMITY_ALERT|OVERALL_MEDSCAPE_POC|1
OVERALL_M|RET|RET|THYROID_DOXIMITY_ALERT|OVERALL_P2P|1
OVERALL_M|RET|RET|THYROID_DOXIMITY_ALERT|THYROID_HQ_EMAIL|1
OVERALL_M|RET|RET|THYROID_DOXIMITY_ALERT|THYROID_MEDSCAPE_ALERT|1
OVERALL_M|RET|RET|THYROID_DOXIMITY_ALERT|THYROID_MEDSCAPE_BRANDSPOT|1
OVERALL_M|RET|RET|THYROID_DOXIMITY_ALERT|THYROID_MEDSCAPE_POC|1
OVERALL_M|RET|RET|THYROID_DOXIMITY_ALERT|THYROID_VEEVA_EMAIL|1
OVERALL_M|RET|RET|THYROID_F2F_CALL|LUNG_DOXIMITY_ALERT|1
OVERALL_M|RET|RET|THYROID_F2F_CALL|LUNG_MEDSCAPE_ALERT|1
OVERALL_M|RET|RET|THYROID_F2F_CALL|LUNG_MEDSCAPE_EMAIL|1
OVERALL_M|RET|RET|THYROID_F2F_CALL|LUNG_MEDSCAPE_POC|1
OVERALL_M|RET|RET|THYROID_F2F_CALL|LUNG_VEEVA_EMAIL|14
OVERALL_M|RET|RET|THYROID_F2F_CALL|OVERALL_F2F_CALL|21
OVERALL_M|RET|RET|THYROID_F2F_CALL|OVERALL_HQ_EMAIL|1
OVERALL_M|RET|RET|THYROID_F2F_CALL|OVERALL_MEDSCAPE_ALERT|1
OVERALL_M|RET|RET|THYROID_F2F_CALL|OVERALL_MEDSCAPE_BRANDSPOT|1
OVERALL_M|RET|RET|THYROID_F2F_CALL|OVERALL_MEDSCAPE_EMAIL|1
OVERALL_M|RET|RET|THYROID_F2F_CALL|OVERALL_VEEVA_EMAIL|14
OVERALL_M|RET|RET|THYROID_F2F_CALL|THYROID_DOXIMITY_ALERT|1
OVERALL_M|RET|RET|THYROID_F2F_CALL|THYROID_MEDSCAPE_BRANDSPOT|1
OVERALL_M|RET|RET|THYROID_HQ_EMAIL|LUNG_F2F_CALL|1
OVERALL_M|RET|RET|THYROID_HQ_EMAIL|LUNG_MEDSCAPE_EMAIL|1
OVERALL_M|RET|RET|THYROID_HQ_EMAIL|LUNG_MEDSCAPE_POC|1
OVERALL_M|RET|RET|THYROID_HQ_EMAIL|OVERALL_F2F_CALL|1
OVERALL_M|RET|RET|THYROID_HQ_EMAIL|OVERALL_HQ_EMAIL|7
OVERALL_M|RET|RET|THYROID_HQ_EMAIL|OVERALL_MEDSCAPE_ALERT|1
OVERALL_M|RET|RET|THYROID_HQ_EMAIL|OVERALL_VEEVA_EMAIL|1
OVERALL_M|RET|RET|THYROID_HQ_EMAIL|THYROID_F2F_CALL|1
OVERALL_M|RET|RET|THYROID_HQ_EMAIL|THYROID_MEDSCAPE_EMAIL|1
OVERALL_M|RET|RET|THYROID_HQ_EMAIL|THYROID_MEDSCAPE_POC|1
OVERALL_M|RET|RET|THYROID_HQ_EMAIL|THYROID_VEEVA_EMAIL|1
OVERALL_M|RET|RET|THYROID_MEDSCAPE_ALERT|LUNG_DOXIMITY_ALERT|1
OVERALL_M|RET|RET|THYROID_MEDSCAPE_ALERT|LUNG_F2F_CALL|1
OVERALL_M|RET|RET|THYROID_MEDSCAPE_ALERT|LUNG_MEDSCAPE_ALERT|28
OVERALL_M|RET|RET|THYROID_MEDSCAPE_ALERT|OVERALL_HQ_EMAIL|1
OVERALL_M|RET|RET|THYROID_MEDSCAPE_ALERT|OVERALL_MEDSCAPE_BRANDSPOT|14
OVERALL_M|RET|RET|THYROID_MEDSCAPE_ALERT|THYROID_DOXIMITY_ALERT|1
OVERALL_M|RET|RET|THYROID_MEDSCAPE_ALERT|THYROID_F2F_CALL|1
OVERALL_M|RET|RET|THYROID_MEDSCAPE_ALERT|THYROID_MEDSCAPE_ALERT|28
OVERALL_M|RET|RET|THYROID_MEDSCAPE_ALERT|THYROID_MEDSCAPE_POC|14
OVERALL_M|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|LUNG_MEDSCAPE_ALERT|14
OVERALL_M|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|LUNG_MEDSCAPE_EMAIL|7
OVERALL_M|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|LUNG_VEEVA_EMAIL|1
OVERALL_M|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|OVERALL_F2F_CALL|1
OVERALL_M|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|OVERALL_HQ_EMAIL|1
OVERALL_M|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|OVERALL_MEDSCAPE_ALERT|14
OVERALL_M|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|OVERALL_MEDSCAPE_BRANDSPOT|14
OVERALL_M|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|OVERALL_MEDSCAPE_EMAIL|7
OVERALL_M|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|OVERALL_MEDSCAPE_POC|14
OVERALL_M|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|THYROID_DOXIMITY_ALERT|1
OVERALL_M|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|THYROID_HQ_EMAIL|1
OVERALL_M|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|THYROID_MEDSCAPE_ALERT|14
OVERALL_M|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|THYROID_MEDSCAPE_BRANDSPOT|14
OVERALL_M|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|THYROID_MEDSCAPE_EMAIL|7
OVERALL_M|RET|RET|THYROID_MEDSCAPE_EMAIL|LUNG_DOXIMITY_ALERT|1
OVERALL_M|RET|RET|THYROID_MEDSCAPE_EMAIL|LUNG_F2F_CALL|1
OVERALL_M|RET|RET|THYROID_MEDSCAPE_EMAIL|LUNG_HQ_EMAIL|1
OVERALL_M|RET|RET|THYROID_MEDSCAPE_EMAIL|LUNG_MEDSCAPE_EMAIL|28
OVERALL_M|RET|RET|THYROID_MEDSCAPE_EMAIL|LUNG_VEEVA_EMAIL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|OVERALL_DOXIMITY_ALERT|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|OVERALL_MEDSCAPE_ALERT|7
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|OVERALL_MEDSCAPE_BRANDSPOT|7
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|OVERALL_MEDSCAPE_EMAIL|28
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|OVERALL_MEDSCAPE_POC|7
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|OVERALL_P2P|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|THYROID_MEDSCAPE_ALERT|7
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|THYROID_MEDSCAPE_BRANDSPOT|7
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|THYROID_VEEVA_EMAIL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|LUNG_DOXIMITY_ALERT|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|LUNG_HQ_EMAIL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|LUNG_MEDSCAPE_ALERT|14
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|LUNG_MEDSCAPE_POC|14
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|LUNG_VEEVA_EMAIL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|OVERALL_DOXIMITY_ALERT|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|OVERALL_F2F_CALL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|OVERALL_MEDSCAPE_BRANDSPOT|14
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|OVERALL_P2P|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|THYROID_DOXIMITY_ALERT|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|THYROID_F2F_CALL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|THYROID_HQ_EMAIL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|THYROID_MEDSCAPE_BRANDSPOT|14
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|THYROID_MEDSCAPE_EMAIL|7
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|THYROID_VEEVA_EMAIL|1
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|LUNG_DOXIMITY_ALERT|1
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|LUNG_HQ_EMAIL|1
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|LUNG_MEDSCAPE_ALERT|1
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|LUNG_MEDSCAPE_BRANDSPOT|1
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|LUNG_MEDSCAPE_EMAIL|1
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|LUNG_VEEVA_EMAIL|14
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|OVERALL_F2F_CALL|14
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|OVERALL_MEDSCAPE_ALERT|1
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|OVERALL_MEDSCAPE_EMAIL|1
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|OVERALL_P2P|1
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|THYROID_F2F_CALL|14
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|THYROID_MEDSCAPE_ALERT|1
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|THYROID_MEDSCAPE_POC|1
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|THYROID_VEEVA_EMAIL|14
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|LUNG_VEEVA_EMAIL|1
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|OVERALL_HQ_EMAIL|1
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|OVERALL_MEDSCAPE_ALERT|1
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|THYROID_HQ_EMAIL|1
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|THYROID_MEDSCAPE_ALERT|1
THYROID_L|RET|RET|LUNG_F2F_CALL|LUNG_DOXIMITY_ALERT|1
THYROID_L|RET|RET|LUNG_F2F_CALL|LUNG_VEEVA_EMAIL|14
THYROID_L|RET|RET|LUNG_F2F_CALL|OVERALL_DOXIMITY_ALERT|1
THYROID_L|RET|RET|LUNG_F2F_CALL|OVERALL_F2F_CALL|21
THYROID_L|RET|RET|LUNG_F2F_CALL|OVERALL_MEDSCAPE_EMAIL|1
THYROID_L|RET|RET|LUNG_F2F_CALL|OVERALL_VEEVA_EMAIL|14
THYROID_L|RET|RET|LUNG_F2F_CALL|THYROID_DOXIMITY_ALERT|1
THYROID_L|RET|RET|LUNG_F2F_CALL|THYROID_F2F_CALL|21
THYROID_L|RET|RET|LUNG_F2F_CALL|THYROID_HQ_EMAIL|1
THYROID_L|RET|RET|LUNG_F2F_CALL|THYROID_MEDSCAPE_ALERT|1
THYROID_L|RET|RET|LUNG_F2F_CALL|THYROID_MEDSCAPE_EMAIL|1
THYROID_L|RET|RET|LUNG_F2F_CALL|THYROID_MEDSCAPE_POC|1
THYROID_L|RET|RET|LUNG_HQ_EMAIL|LUNG_F2F_CALL|1
THYROID_L|RET|RET|LUNG_HQ_EMAIL|LUNG_HQ_EMAIL|7
THYROID_L|RET|RET|LUNG_HQ_EMAIL|LUNG_MEDSCAPE_ALERT|1
THYROID_L|RET|RET|LUNG_HQ_EMAIL|LUNG_MEDSCAPE_BRANDSPOT|1
THYROID_L|RET|RET|LUNG_HQ_EMAIL|LUNG_MEDSCAPE_EMAIL|1
THYROID_L|RET|RET|LUNG_HQ_EMAIL|LUNG_VEEVA_EMAIL|1
THYROID_L|RET|RET|LUNG_HQ_EMAIL|OVERALL_DOXIMITY_ALERT|1
THYROID_L|RET|RET|LUNG_HQ_EMAIL|OVERALL_MEDSCAPE_ALERT|1
THYROID_L|RET|RET|LUNG_HQ_EMAIL|THYROID_DOXIMITY_ALERT|1
THYROID_L|RET|RET|LUNG_HQ_EMAIL|THYROID_F2F_CALL|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_ALERT|LUNG_DOXIMITY_ALERT|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_ALERT|LUNG_F2F_CALL|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_ALERT|LUNG_MEDSCAPE_ALERT|28
THYROID_L|RET|RET|LUNG_MEDSCAPE_ALERT|OVERALL_DOXIMITY_ALERT|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_ALERT|OVERALL_MEDSCAPE_ALERT|28
THYROID_L|RET|RET|LUNG_MEDSCAPE_ALERT|OVERALL_MEDSCAPE_EMAIL|7
THYROID_L|RET|RET|LUNG_MEDSCAPE_ALERT|OVERALL_VEEVA_EMAIL|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_ALERT|THYROID_MEDSCAPE_POC|14
THYROID_L|RET|RET|LUNG_MEDSCAPE_ALERT|THYROID_VEEVA_EMAIL|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|LUNG_F2F_CALL|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|LUNG_HQ_EMAIL|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|LUNG_MEDSCAPE_POC|14
UNKNOWN|RET|RET|OVERALL_MEDSCAPE_EMAIL|OVERALL_P2P|1
UNKNOWN|RET|RET|OVERALL_MEDSCAPE_EMAIL|THYROID_DOXIMITY_ALERT|1
UNKNOWN|RET|RET|OVERALL_MEDSCAPE_EMAIL|THYROID_HQ_EMAIL|1
UNKNOWN|RET|RET|OVERALL_MEDSCAPE_EMAIL|THYROID_MEDSCAPE_ALERT|7
UNKNOWN|RET|RET|OVERALL_MEDSCAPE_EMAIL|THYROID_MEDSCAPE_BRANDSPOT|7
UNKNOWN|RET|RET|OVERALL_MEDSCAPE_EMAIL|THYROID_MEDSCAPE_POC|7
UNKNOWN|RET|RET|OVERALL_MEDSCAPE_POC|LUNG_DOXIMITY_ALERT|1
UNKNOWN|RET|RET|OVERALL_MEDSCAPE_POC|LUNG_F2F_CALL|1
UNKNOWN|RET|RET|OVERALL_MEDSCAPE_POC|LUNG_HQ_EMAIL|1
UNKNOWN|RET|RET|OVERALL_MEDSCAPE_POC|LUNG_MEDSCAPE_BRANDSPOT|14
UNKNOWN|RET|RET|OVERALL_MEDSCAPE_POC|LUNG_MEDSCAPE_POC|14
UNKNOWN|RET|RET|OVERALL_MEDSCAPE_POC|OVERALL_F2F_CALL|1
UNKNOWN|RET|RET|OVERALL_MEDSCAPE_POC|OVERALL_MEDSCAPE_BRANDSPOT|14
UNKNOWN|RET|RET|OVERALL_MEDSCAPE_POC|OVERALL_MEDSCAPE_EMAIL|7
UNKNOWN|RET|RET|OVERALL_MEDSCAPE_POC|OVERALL_MEDSCAPE_POC|14
UNKNOWN|RET|RET|OVERALL_MEDSCAPE_POC|OVERALL_VEEVA_EMAIL|1
UNKNOWN|RET|RET|OVERALL_MEDSCAPE_POC|THYROID_HQ_EMAIL|1
UNKNOWN|RET|RET|OVERALL_MEDSCAPE_POC|THYROID_MEDSCAPE_BRANDSPOT|14
UNKNOWN|RET|RET|OVERALL_MEDSCAPE_POC|THYROID_MEDSCAPE_EMAIL|7
UNKNOWN|RET|RET|OVERALL_P2P|LUNG_DOXIMITY_ALERT|1
UNKNOWN|RET|RET|OVERALL_P2P|LUNG_F2F_CALL|1
UNKNOWN|RET|RET|OVERALL_P2P|LUNG_MEDSCAPE_BRANDSPOT|1
UNKNOWN|RET|RET|OVERALL_P2P|LUNG_VEEVA_EMAIL|1
UNKNOWN|RET|RET|OVERALL_P2P|OVERALL_DOXIMITY_ALERT|1
UNKNOWN|RET|RET|OVERALL_P2P|OVERALL_HQ_EMAIL|1
UNKNOWN|RET|RET|OVERALL_P2P|OVERALL_MEDSCAPE_ALERT|1
UNKNOWN|RET|RET|OVERALL_P2P|OVERALL_MEDSCAPE_EMAIL|1
UNKNOWN|RET|RET|OVERALL_P2P|THYROID_DOXIMITY_ALERT|1
UNKNOWN|RET|RET|OVERALL_P2P|THYROID_F2F_CALL|1
UNKNOWN|RET|RET|OVERALL_P2P|THYROID_MEDSCAPE_EMAIL|1
UNKNOWN|RET|RET|OVERALL_P2P|THYROID_MEDSCAPE_POC|1
UNKNOWN|RET|RET|OVERALL_P2P|THYROID_VEEVA_EMAIL|1
UNKNOWN|RET|RET|OVERALL_VEEVA_EMAIL|LUNG_F2F_CALL|21
UNKNOWN|RET|RET|OVERALL_VEEVA_EMAIL|LUNG_MEDSCAPE_BRANDSPOT|1
UNKNOWN|RET|RET|OVERALL_VEEVA_EMAIL|OVERALL_DOXIMITY_ALERT|1
UNKNOWN|RET|RET|OVERALL_VEEVA_EMAIL|OVERALL_F2F_CALL|21
UNKNOWN|RET|RET|OVERALL_VEEVA_EMAIL|OVERALL_HQ_EMAIL|1
UNKNOWN|RET|RET|OVERALL_VEEVA_EMAIL|OVERALL_MEDSCAPE_ALERT|1
UNKNOWN|RET|RET|OVERALL_VEEVA_EMAIL|OVERALL_MEDSCAPE_BRANDSPOT|1
UNKNOWN|RET|RET|OVERALL_VEEVA_EMAIL|OVERALL_MEDSCAPE_EMAIL|1
UNKNOWN|RET|RET|OVERALL_VEEVA_EMAIL|OVERALL_MEDSCAPE_POC|1
